flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2400 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(39,32)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2709 symbols
  efficiency    : 1.42 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.050000;5.000003;60;37;34;53;28;51;39;43;44;35;1;1 
0.050000;4.900003;49;52;47;45;26;40;31;40;33;40;1;1 
0.050000;4.800003;47;37;51;42;46;30;46;60;63;42;1;1 
0.050000;4.700003;46;43;66;54;64;66;55;74;42;50;1;1 
0.050000;4.600003;42;49;53;48;68;70;53;42;46;60;1;1 
0.050000;4.500003;66;50;69;41;46;53;51;47;34;73;1;1 
0.050000;4.400003;71;53;44;46;55;68;68;75;63;60;1;1 
0.050000;4.300004;58;63;63;65;44;65;54;55;65;68;1;1 
0.050000;4.200004;77;67;70;61;64;67;68;67;63;53;1;1 
0.050000;4.100004;65;81;45;74;69;66;73;61;69;67;1;1 
0.050000;4.000004;70;76;68;71;61;70;63;84;79;96;1;1 
0.050000;3.900004;76;103;91;1502;84;91;97;93;72;73;1;1 
0.050000;3.800004;53;86;78;65;68;90;95;72;79;69;1;1 
0.050000;3.700004;98;99;75;96;89;111;102;1949;77;94;1;1 
0.050000;3.600004;55;76;81;96;90;1645;91;96;108;72;1;1 
0.050000;3.500004;95;107;113;106;118;112;108;102;95;91;1;1 
0.050000;3.400004;99;97;122;90;110;-1;84;1948;111;113;1;1 
0.050000;3.300004;136;120;99;97;89;121;1452;122;100;112;1;1 
0.050000;3.200005;103;116;-1;108;145;115;120;143;86;84;1;1 
0.050000;3.100005;102;1404;134;107;122;147;109;139;133;153;1;1 
0.050000;3.000005;118;125;124;147;116;140;157;128;134;1699;1;1 
0.050000;2.900005;133;118;142;144;136;131;125;138;110;-1;1;1 
0.050000;2.800005;141;109;148;133;-1;160;131;124;130;150;1;1 
0.050000;2.700005;126;114;123;138;-1;144;154;128;111;122;1;1 
0.050000;2.600005;131;161;158;174;147;157;157;161;155;182;1;1 
0.050000;2.500005;151;174;153;198;-1;164;180;152;185;147;1;1 
0.050000;2.400005;155;198;137;187;163;197;183;173;168;150;1;1 
0.050000;2.300005;1449;173;162;171;202;145;188;1535;180;181;1;1 
0.050000;2.200006;-1;165;193;148;165;174;206;1904;211;186;1;1 
0.050000;2.100006;204;171;179;2025;206;197;1786;193;191;1952;1;1 
0.050000;2.000006;199;-1;191;227;203;234;199;207;217;196;1;1 
0.050000;1.900006;222;202;1428;168;208;223;-1;205;244;234;1;1 
0.050000;1.800006;234;1988;193;224;228;234;194;199;210;201;1;1 
0.050000;1.700006;226;250;-1;237;5977;224;196;3938;-1;213;1;1 
0.050000;1.600006;215;236;233;2002;-1;216;241;202;-1;1960;1;1 
0.050000;1.500006;-1;1794;1984;2003;1937;-1;-1;220;267;263;1;1 
0.050000;1.400006;276;-1;4014;1440;274;-1;1955;269;279;282;1;1 
0.050000;1.300006;279;-1;296;-1;279;311;291;264;-1;281;1;1 
0.050000;1.200006;305;1932;322;272;283;291;299;302;280;258;1;1 
0.050000;1.100006;1895;1946;264;315;-1;-1;286;1662;280;317;1;1 
0.050000;1.000005;1897;1449;306;10124;248;281;-1;310;282;1906;1;1 
0.050000;0.900005;312;1978;296;-1;363;1652;265;1912;260;336;1;1 
0.050000;0.800005;299;1952;285;-1;305;1440;-1;324;328;1998;1;1 
0.050000;0.700005;304;335;-1;1877;-1;6012;369;-1;-1;-1;1;1 
0.050000;0.600005;-1;-1;-1;-1;10114;-1;1962;342;335;279;1;1 
0.050000;0.500005;310;1268;331;361;-1;-1;1900;315;-1;-1;1;1 
0.050000;0.400005;-1;1988;-1;-1;345;398;1515;440;-1;1470;1;1 
0.050000;0.300005;-1;-1;1952;-1;-1;-1;-1;351;349;-1;1;1 
0.050000;0.200005;358;367;-1;-1;-1;361;910;-1;354;-1;1;1 
0.050000;0.100005;-1;379;1493;-1;1943;-1;-1;-1;-1;-1;1;1 
0.050000;0.000005;-1;1815;443;-1;-1;-1;374;-1;370;-1;1;1 
