flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 3360 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Hamming(7,4)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 3669 symbols
  efficiency    : 1.05 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.050000;8.000000;2;6;3;4;1;6;1;3;0;7;1;1 
0.050000;7.900000;2;1;1;4;0;0;0;0;2;4;1;1 
0.050000;7.800000;2;1;6;8;1;3;2;1;3;3;1;1 
0.050000;7.700000;4;0;7;1;4;2;3;3;1;5;1;1 
0.050000;7.600000;0;2;4;1;2;3;1;0;3;5;1;1 
0.050000;7.500000;1;6;0;0;1;4;0;4;1;3;1;1 
0.050000;7.400001;0;2;7;2;3;5;1;3;2;3;1;1 
0.050000;7.300001;4;10;4;13;2;6;11;1;2;0;1;1 
0.050000;7.200001;3;1;3;0;4;1;8;3;4;2;1;1 
0.050000;7.100001;9;4;2;6;2;6;5;2;1;7;1;1 
0.050000;7.000001;3;0;4;2;3;0;0;2;7;0;1;1 
0.050000;6.900001;2;5;7;7;6;2;2;2;5;8;1;1 
0.050000;6.800001;9;1;2;5;2;6;1;2;3;4;1;1 
0.050000;6.700001;4;8;1;1;6;11;5;14;3;6;1;1 
0.050000;6.600001;7;1;6;9;2;7;5;3;3;1;1;1 
0.050000;6.500001;8;8;5;0;0;3;2;5;4;1;1;1 
0.050000;6.400002;4;3;4;5;7;9;9;0;5;6;1;1 
0.050000;6.300002;3;7;6;11;4;2;3;2;8;7;1;1 
0.050000;6.200002;11;1;8;8;2;7;7;2;2;15;1;1 
0.050000;6.100002;2;10;7;10;8;8;2;4;3;6;1;1 
0.050000;6.000002;5;2;4;3;2;4;7;9;12;8;1;1 
0.050000;5.900002;3;3;1;6;3;8;5;10;15;11;1;1 
0.050000;5.800002;8;14;5;8;4;8;3;5;8;9;1;1 
0.050000;5.700002;5;9;3;5;2;2;7;16;8;4;1;1 
0.050000;5.600002;8;8;12;8;9;9;7;3;9;8;1;1 
0.050000;5.500002;4;14;15;8;3;10;7;3;15;4;1;1 
0.050000;5.400002;9;13;10;10;8;12;5;9;4;8;1;1 
0.050000;5.300003;18;8;21;9;4;3;9;11;10;6;1;1 
0.050000;5.200003;3;9;16;17;10;6;14;5;10;2;1;1 
0.050000;5.100003;10;2;17;10;7;8;7;7;3;10;1;1 
0.050000;5.000003;16;12;13;9;9;9;13;26;11;14;1;1 
0.050000;4.900003;19;13;13;17;10;15;9;16;8;8;1;1 
0.050000;4.800003;11;14;18;24;13;8;12;12;15;2;1;1 
0.050000;4.700003;14;19;16;11;15;16;10;18;20;7;1;1 
0.050000;4.600003;21;5;19;13;15;11;10;13;9;12;1;1 
0.050000;4.500003;12;8;13;21;12;6;26;26;21;11;1;1 
0.050000;4.400003;9;23;18;20;14;21;15;13;19;17;1;1 
0.050000;4.300004;16;20;20;23;11;16;20;8;19;31;1;1 
0.050000;4.200004;30;26;21;19;17;23;26;21;22;21;1;1 
0.050000;4.100004;15;29;22;18;33;5;24;11;23;28;1;1 
0.050000;4.000004;18;23;29;42;21;24;32;-1;22;19;1;1 
0.050000;3.900004;29;30;15;14;20;9;30;20;20;29;1;1 
0.050000;3.800004;38;28;25;22;22;31;14;35;20;21;1;1 
0.050000;3.700004;25;29;22;29;39;19;23;43;32;24;1;1 
0.050000;3.600004;1795;43;23;23;33;30;26;38;32;35;1;1 
0.050000;3.500004;47;44;38;24;45;33;1910;29;35;36;1;1 
0.050000;3.400004;22;30;32;45;31;33;42;25;46;39;1;1 
0.050000;3.300004;26;44;35;42;50;47;42;44;44;-1;1;1 
0.050000;3.200005;34;43;40;19;56;25;-1;49;1980;58;1;1 
0.050000;3.100005;41;29;36;40;33;44;30;56;40;46;1;1 
0.050000;3.000005;41;44;45;70;30;62;62;63;1454;64;1;1 
0.050000;2.900005;60;50;60;50;39;50;46;52;53;64;1;1 
0.050000;2.800005;45;43;39;53;58;57;51;54;1927;39;1;1 
0.050000;2.700005;55;53;1973;53;62;-1;53;69;81;57;1;1 
0.050000;2.600005;59;71;57;71;-1;64;83;81;54;88;1;1 
0.050000;2.500005;66;1857;74;71;58;67;81;66;64;65;1;1 
0.050000;2.400005;1891;1414;81;63;1909;59;70;-1;64;56;1;1 
0.050000;2.300005;1824;99;-1;73;72;80;60;83;86;88;1;1 
0.050000;2.200006;64;98;97;85;54;-1;5921;91;64;89;1;1 
0.050000;2.100006;100;94;94;1025;-1;89;83;93;99;1812;1;1 
0.050000;2.000006;108;62;-1;76;-1;83;108;72;97;91;1;1 
0.050000;1.900006;133;108;-1;89;88;-1;77;1757;76;94;1;1 
0.050000;1.800006;-1;-1;89;96;105;-1;112;2086;98;101;1;1 
0.050000;1.700006;1888;1911;101;-1;3924;147;101;1802;108;147;1;1 
0.050000;1.600006;-1;99;113;-1;130;93;-1;129;133;130;1;1 
0.050000;1.500006;-1;132;912;127;102;145;117;-1;91;-1;1;1 
0.050000;1.400006;-1;125;135;-1;130;-1;139;223;98;-1;1;1 
0.050000;1.300006;-1;117;-1;144;-1;126;-1;138;130;143;1;1 
0.050000;1.200006;-1;2104;151;-1;125;-1;1912;110;-1;113;1;1 
0.050000;1.100006;-1;130;149;2113;136;-1;-1;153;117;152;1;1 
0.050000;1.000005;-1;-1;-1;135;-1;141;-1;-1;883;182;1;1 
0.050000;0.900005;-1;-1;-1;147;-1;163;172;1953;-1;148;1;1 
0.050000;0.800005;-1;-1;208;166;-1;165;150;-1;-1;1902;1;1 
0.050000;0.700005;186;182;-1;-1;180;-1;-1;1906;-1;172;1;1 
0.050000;0.600005;159;-1;3976;168;-1;-1;-1;216;-1;-1;1;1 
0.050000;0.500005;188;-1;175;1477;1709;1788;-1;-1;1895;1950;1;1 
0.050000;0.400005;-1;3992;1367;231;-1;-1;-1;-1;-1;212;1;1 
0.050000;0.300005;226;-1;-1;-1;-1;-1;1931;-1;-1;218;1;1 
0.050000;0.200005;-1;1905;-1;-1;-1;5980;1564;-1;-1;-1;1;1 
0.050000;0.100005;1905;2636;218;1944;-1;241;9764;-1;5988;255;1;1 
0.050000;0.000005;314;247;1669;-1;267;1841;-1;-1;1593;-1;1;1 
