flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2160 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(72,64)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2469 symbols
  efficiency    : 1.56 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.050000;1.400006;-1;266;1973;249;257;1801;-1;-1;-1;931;1;1 
0.050000;1.300006;270;258;20059;1757;281;250;290;305;301;256;1;1 
0.050000;1.200006;1961;-1;1414;273;-1;251;-1;-1;270;2002;1;1 
0.050000;1.100006;-1;1608;-1;-1;1021;1965;1863;292;272;3502;1;1 
0.050000;1.000005;301;-1;305;1928;-1;1971;-1;-1;-1;-1;1;1 
0.050000;0.900005;-1;-1;335;-1;288;327;1931;303;300;331;1;1 
0.050000;0.800005;-1;343;-1;-1;-1;-1;-1;293;-1;2891;1;1 
0.050000;0.700005;322;6028;1841;-1;2965;1435;-1;279;297;-1;1;1 
0.050000;0.600005;-1;-1;1943;295;296;-1;349;2011;324;1917;1;1 
0.050000;0.500005;-1;-1;992;366;352;364;1860;380;18241;351;1;1 
0.050000;0.400005;340;-1;-1;1793;365;-1;347;1587;10233;5984;1;1 
0.050000;0.300005;364;355;-1;-1;-1;-1;-1;-1;-1;-1;1;1 
0.050000;0.200005;-1;1496;-1;-1;3955;378;1928;359;384;-1;1;1 
0.050000;0.100005;-1;-1;1958;-1;4008;10102;-1;1776;1457;1629;1;1 
0.050000;0.000005;1882;-1;397;1811;-1;-1;388;6016;-1;-1;1;1 
