flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 3840 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Golay(24,12)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 4149 symbols
  efficiency    : 0.93 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.050000;3.100005;-1;14;7;20;1;6;1944;10;5;11;1;1 
0.050000;3.000005;-1;6;14;24;7;9;7;-1;13;7;1;1 
0.050000;2.900005;9;8;9;7;9;4;-1;-1;12;17;1;1 
0.050000;2.800005;19;15;14;18;15;5;4;9;16;11;1;1 
0.050000;2.700005;24;14;1916;15;19;11;7;26;11;17;1;1 
0.050000;2.600005;27;13;1496;28;-1;15;20;22;13;1;1;1 
0.050000;2.500005;14;23;26;25;10;14;17;24;16;14;1;1 
0.050000;2.400005;29;18;6;13;1882;28;19;34;10;16;1;1 
0.050000;2.300005;20;-1;1890;25;23;26;22;35;20;29;1;1 
0.050000;2.200006;26;43;-1;38;25;20;17;25;24;26;1;1 
0.050000;2.100006;29;-1;49;26;1896;32;39;31;32;-1;1;1 
0.050000;2.000006;30;34;34;43;-1;28;44;23;52;2003;1;1 
0.050000;1.900006;43;28;1534;-1;1882;1895;35;3516;21;19;1;1 
0.050000;1.800006;5964;31;34;24;40;905;-1;35;33;61;1;1 
0.050000;1.700006;66;1911;29;1964;50;36;-1;-1;887;28;1;1 
0.050000;1.600006;1651;38;-1;48;43;153;-1;59;6031;35;1;1 
0.050000;1.500006;-1;45;-1;56;46;-1;47;-1;-1;44;1;1 
0.050000;1.400006;-1;62;52;5971;92;46;1651;1885;76;78;1;1 
0.050000;1.300006;940;70;76;-1;69;-1;36;70;1813;-1;1;1 
0.050000;1.200006;1880;55;1790;71;1924;53;1967;78;72;74;1;1 
0.050000;1.100006;78;-1;100;-1;1796;1726;-1;-1;-1;73;1;1 
0.050000;1.000005;-1;-1;77;-1;-1;94;1403;85;1507;-1;1;1 
0.050000;0.900005;69;1916;-1;1797;-1;-1;1356;90;-1;-1;1;1 
0.050000;0.800005;-1;-1;1903;-1;1904;86;91;-1;84;-1;1;1 
0.050000;0.700005;1953;-1;94;113;1868;-1;-1;85;-1;-1;1;1 
0.050000;0.600005;142;1956;-1;1868;-1;-1;1846;135;-1;-1;1;1 
0.050000;0.500005;895;-1;1963;-1;1919;629;-1;131;-1;1921;1;1 
0.050000;0.400005;1994;-1;-1;-1;1947;158;-1;137;-1;-1;1;1 
0.050000;0.300005;-1;1922;-1;3968;-1;-1;1931;148;3937;-1;1;1 
0.050000;0.200005;-1;-1;-1;1892;1582;-1;-1;1373;175;155;1;1 
0.050000;0.100005;1923;-1;-1;-1;144;-1;-1;-1;-1;-1;1;1 
0.050000;0.000005;1931;-1;1649;-1;-1;-1;6020;221;1890;-1;1;1 
