flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2880 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Hamming(12,8)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 3189 symbols
  efficiency    : 1.20 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.050000;5.000003;17;21;25;14;19;41;25;24;17;23;1;1 
0.050000;4.900003;14;12;17;19;11;19;39;30;15;5;1;1 
0.050000;4.800003;25;22;20;16;18;32;27;30;15;39;1;1 
0.050000;4.700003;11;29;23;22;25;24;20;20;27;22;1;1 
0.050000;4.600003;36;13;41;27;18;24;22;31;24;36;1;1 
0.050000;4.500003;39;28;17;23;29;30;15;19;38;31;1;1 
0.050000;4.400003;26;39;27;9;33;45;42;33;18;40;1;1 
0.050000;4.300004;14;40;29;24;27;16;41;24;21;36;1;1 
0.050000;4.200004;34;50;29;24;39;27;36;35;29;37;1;1 
0.050000;4.100004;42;32;-1;38;41;29;21;39;30;20;1;1 
0.050000;4.000004;45;28;36;37;38;45;41;43;27;46;1;1 
0.050000;3.900004;30;39;52;40;38;49;44;1975;42;1968;1;1 
0.050000;3.800004;46;46;28;47;51;38;43;35;41;44;1;1 
0.050000;3.700004;60;27;31;29;49;41;57;45;31;48;1;1 
0.050000;3.600004;41;42;42;24;45;54;55;32;40;38;1;1 
0.050000;3.500004;43;56;61;48;54;57;45;37;43;58;1;1 
0.050000;3.400004;5944;-1;49;43;52;51;49;40;54;60;1;1 
0.050000;3.300004;61;56;50;54;54;54;62;67;60;81;1;1 
0.050000;3.200005;75;71;64;70;60;80;68;70;62;48;1;1 
0.050000;3.100005;68;61;65;65;50;78;77;44;78;60;1;1 
0.050000;3.000005;74;77;-1;64;-1;56;105;90;78;59;1;1 
0.050000;2.900005;102;76;-1;68;110;88;49;81;77;67;1;1 
0.050000;2.800005;73;89;81;73;74;-1;-1;77;80;84;1;1 
0.050000;2.700005;80;81;92;66;-1;1790;75;79;87;74;1;1 
0.050000;2.600005;-1;96;93;135;1625;104;92;120;96;79;1;1 
0.050000;2.500005;110;65;94;101;102;88;97;102;122;81;1;1 
0.050000;2.400005;121;101;113;1986;105;85;109;93;128;103;1;1 
0.050000;2.300005;1754;127;94;114;-1;127;99;107;116;99;1;1 
0.050000;2.200006;156;1985;115;1937;3064;1956;75;113;93;-1;1;1 
0.050000;2.100006;-1;-1;5984;149;116;3899;145;129;-1;1577;1;1 
0.050000;2.000006;111;128;177;132;123;115;128;1919;158;166;1;1 
0.050000;1.900006;196;131;134;146;117;118;1552;-1;172;145;1;1 
0.050000;1.800006;1983;187;133;147;-1;159;149;184;135;-1;1;1 
0.050000;1.700006;-1;1918;140;162;150;-1;163;105;-1;209;1;1 
0.050000;1.600006;-1;-1;173;-1;-1;186;138;-1;-1;172;1;1 
0.050000;1.500006;1934;145;1951;121;160;1898;161;-1;170;-1;1;1 
0.050000;1.400006;220;5972;184;168;161;149;198;193;1963;166;1;1 
0.050000;1.300006;202;175;-1;147;-1;211;154;221;195;-1;1;1 
0.050000;1.200006;-1;188;-1;1317;1973;-1;-1;173;-1;390;1;1 
0.050000;1.100006;202;216;182;238;227;218;-1;1882;162;-1;1;1 
0.050000;1.000005;281;-1;-1;916;-1;-1;-1;-1;184;-1;1;1 
0.050000;0.900005;1977;162;-1;-1;239;224;-1;1295;1913;1865;1;1 
0.050000;0.800005;-1;-1;1708;1856;231;-1;-1;262;-1;234;1;1 
0.050000;0.700005;-1;-1;235;1943;1891;1380;3927;-1;258;226;1;1 
0.050000;0.600005;257;1958;-1;306;-1;-1;-1;-1;271;254;1;1 
0.050000;0.500005;-1;1837;234;243;-1;264;1440;290;279;-1;1;1 
0.050000;0.400005;-1;3928;-1;265;286;230;-1;318;1908;280;1;1 
0.050000;0.300005;-1;-1;274;325;4030;1995;5869;-1;265;-1;1;1 
0.050000;0.200005;-1;340;1902;353;-1;-1;340;1337;311;1342;1;1 
0.050000;0.100005;1480;1884;1921;310;420;1668;2010;-1;1913;-1;1;1 
0.050000;0.000005;-1;5982;3945;-1;313;-1;-1;1642;-1;-1;1;1 
