flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2880 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(22,16)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 3189 symbols
  efficiency    : 1.20 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;5.000000;4;3;2;5;4;5;6;5;0;3;1;1 
0.005000;5.000000;7;3;8;6;6;4;2;4;4;9;1;1 
0.010000;5.000000;6;1;9;6;1;7;2;2;2;5;1;1 
0.015000;5.000000;4;4;6;12;6;7;12;14;7;4;1;1 
0.020000;5.000000;23;14;8;13;3;9;12;7;7;3;1;1 
0.025000;5.000000;9;17;9;14;10;5;9;19;22;11;1;1 
0.030000;5.000000;17;12;18;18;16;18;12;8;-1;16;1;1 
0.035000;5.000000;17;18;19;26;14;20;7;13;16;10;1;1 
0.040000;5.000000;25;22;25;25;15;17;30;23;16;24;1;1 
0.045000;5.000000;15;26;20;22;27;24;31;22;24;16;1;1 
0.050000;5.000000;13;64;22;21;21;34;25;26;32;32;1;1 
0.055000;5.000000;29;28;39;37;39;43;27;36;31;35;1;1 
0.060000;5.000000;33;38;39;43;28;39;41;40;32;29;1;1 
0.065000;5.000000;42;27;55;32;27;28;35;32;40;24;1;1 
0.070000;5.000000;49;38;40;40;32;42;25;44;39;37;1;1 
0.075000;5.000000;53;46;42;58;39;46;45;53;49;33;1;1 
0.080000;5.000000;42;46;31;48;39;40;39;71;45;47;1;1 
0.085000;5.000000;48;35;68;47;43;65;67;55;48;41;1;1 
0.090000;5.000000;53;63;68;39;54;42;64;68;40;58;1;1 
0.095000;5.000000;60;86;72;85;60;54;75;58;45;60;1;1 
0.100000;5.000000;76;76;87;56;70;63;65;70;69;50;1;1 
0.105000;5.000000;63;73;81;72;81;56;82;85;76;70;1;1 
0.110000;5.000000;78;82;76;62;72;106;88;56;59;76;1;1 
0.115000;5.000000;57;82;72;79;104;76;85;76;87;99;1;1 
0.120000;5.000000;81;75;76;82;77;109;79;104;91;84;1;1 
0.125000;5.000000;80;82;94;90;85;104;94;80;74;102;1;1 
0.130000;5.000000;128;86;116;88;102;88;98;99;103;93;1;1 
0.135000;5.000000;127;95;111;100;87;105;111;109;107;74;1;1 
0.140000;5.000000;103;97;101;114;98;126;1786;110;107;103;1;1 
0.145000;5.000000;122;109;94;101;99;111;127;115;109;118;1;1 
0.150000;5.000000;139;95;113;103;107;97;125;106;113;103;1;1 
