flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2400 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(39,32)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2709 symbols
  efficiency    : 1.42 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.010000;5.200003;4;13;9;15;8;9;6;18;9;8;1;1 
0.010000;5.100003;10;16;6;15;9;12;10;3988;10;7;1;1 
0.010000;5.000003;4;6;13;13;14;9;17;2;2;7;1;1 
0.010000;4.900003;15;6;14;8;20;8;8;11;17;13;1;1 
0.010000;4.800003;9;22;17;14;25;15;6;8;18;15;1;1 
0.010000;4.700003;16;16;13;19;21;11;10;6;11;13;1;1 
0.010000;4.600003;6;13;28;15;21;18;25;10;13;19;1;1 
0.010000;4.500003;16;27;-1;12;15;19;16;20;13;18;1;1 
0.010000;4.400003;10;33;20;29;22;13;24;14;19;14;1;1 
0.010000;4.300004;13;20;30;20;25;18;1642;26;16;15;1;1 
0.010000;4.200004;32;35;26;26;26;24;17;28;40;20;1;1 
0.010000;4.100004;24;35;25;15;38;23;40;25;11;28;1;1 
0.010000;4.000004;33;23;20;23;34;35;38;31;24;34;1;1 
0.010000;3.900004;38;35;35;24;44;32;31;30;33;32;1;1 
0.010000;3.800004;57;54;39;39;33;1880;45;35;41;30;1;1 
0.010000;3.700004;39;39;40;46;23;43;35;45;49;34;1;1 
0.010000;3.600004;33;39;62;26;44;60;39;53;42;47;1;1 
0.010000;3.500004;55;51;56;48;34;65;42;49;1886;38;1;1 
0.010000;3.400004;51;41;48;51;65;53;44;45;63;76;1;1 
0.010000;3.300004;47;66;64;50;115;58;81;63;59;39;1;1 
0.010000;3.200005;67;52;79;61;77;63;51;65;-1;68;1;1 
0.010000;3.100005;69;83;64;61;74;69;78;60;55;855;1;1 
0.010000;3.000005;1672;118;50;65;70;64;79;57;112;80;1;1 
0.010000;2.900005;86;86;86;-1;96;82;63;64;88;75;1;1 
0.010000;2.800005;111;85;92;72;-1;80;79;58;76;65;1;1 
0.010000;2.700005;-1;123;101;108;77;111;111;107;88;84;1;1 
0.010000;2.600005;113;69;96;103;91;128;89;-1;106;96;1;1 
0.010000;2.500005;120;138;117;129;-1;92;105;85;117;127;1;1 
0.010000;2.400005;114;113;119;106;-1;107;109;103;118;-1;1;1 
0.010000;2.300005;-1;115;124;114;173;155;114;115;137;124;1;1 
0.010000;2.200006;100;133;141;124;124;111;141;123;130;106;1;1 
0.010000;2.100006;158;144;-1;114;142;182;104;163;-1;129;1;1 
0.010000;2.000006;162;145;1901;134;146;156;168;-1;105;-1;1;1 
0.010000;1.900006;-1;153;1361;157;-1;2044;154;133;135;186;1;1 
0.010000;1.800006;164;1772;149;147;169;148;1899;153;132;175;1;1 
0.010000;1.700006;-1;240;172;-1;-1;160;159;179;-1;170;1;1 
0.010000;1.600006;270;191;887;184;1929;-1;-1;-1;147;190;1;1 
0.010000;1.500006;-1;1629;1826;191;-1;154;204;181;220;-1;1;1 
0.010000;1.400006;1652;169;-1;209;-1;188;-1;213;-1;-1;1;1 
0.010000;1.300006;1444;197;199;178;-1;-1;-1;1877;1917;4036;1;1 
0.010000;1.200006;245;-1;199;212;1420;195;1918;241;1796;-1;1;1 
0.010000;1.100006;-1;263;243;-1;234;229;185;-1;-1;231;1;1 
0.010000;1.000005;209;224;201;6082;233;206;-1;213;-1;1786;1;1 
0.010000;0.900005;-1;241;195;285;290;-1;-1;231;8029;248;1;1 
0.010000;0.800005;-1;261;1948;1878;1611;257;233;315;-1;-1;1;1 
0.010000;0.700005;249;-1;-1;914;1738;-1;256;-1;8099;-1;1;1 
0.010000;0.600005;1931;270;261;-1;301;-1;-1;294;-1;-1;1;1 
0.010000;0.500005;275;337;270;1937;-1;261;283;-1;-1;249;1;1 
0.010000;0.400005;1952;-1;318;-1;-1;290;-1;1965;294;3515;1;1 
0.010000;0.300005;1565;342;312;-1;-1;-1;-1;-1;-1;-1;1;1 
0.010000;0.200005;-1;-1;320;-1;-1;1461;-1;-1;6027;-1;1;1 
0.010000;0.100005;340;4068;-1;1954;-1;-1;1652;-1;1899;-1;1;1 
0.010000;0.000005;-1;914;878;-1;-1;364;1876;339;-1;-1;1;1 
