SNRdB = -0.500000
0.089107;-0.147282
-0.117162;-0.330287
-0.019856;-0.203479
-0.216051;-0.027921
0.628405;-0.260042
0.268799;-0.439769
0.028330;0.256615
0.176527;-0.173972
-0.066646;0.011681
-0.184734;-0.437325
0.307541;-0.248620
-0.296425;0.105732
-0.371181;0.197534
0.504625;-0.376737
0.585051;-0.441003
0.059323;0.056784
-0.880486;0.219175
-1.058768;-0.010512
-0.806034;-0.793001
0.432922;-0.121217
0.575880;0.510392
-0.377284;0.795807
-0.863880;0.359456
-1.031780;-0.577834
-0.098614;-0.765372
-0.297080;-0.133260
0.551668;0.766117
0.938207;1.128442
0.571423;1.099758
-0.007479;0.101214
-0.784208;0.109233
-0.104715;0.809865
0.650608;1.051955
-0.206238;-0.298316
-0.556603;-1.136878
-0.169593;-1.195468
-0.317651;-0.873471
0.419176;-0.094741
0.760595;0.842538
0.169947;0.598106
0.344858;1.212330
0.150474;0.784046
-0.100985;0.751510
0.933249;0.689137
0.678855;-0.290165
0.386214;-0.904118
-0.299452;-1.093170
-0.367439;0.093127
0.196792;0.288126
0.640706;0.111469
0.757793;-0.355940
0.567547;-0.079078
0.415136;1.096140
0.331074;0.315537
-0.490041;-1.256978
-0.590219;-0.716856
-0.951873;0.380298
-1.131318;0.601721
-0.936192;0.110380
-0.550925;-0.349151
-0.009055;-0.496594
0.164946;-0.548633
1.108163;-0.284849
0.734963;0.225495
0.011727;0.933930
0.030714;1.171844
0.221748;0.562939
0.361610;0.668927
0.929757;0.071396
0.871968;0.168282
0.965866;0.095330
0.565126;-0.113523
0.465169;-0.517565
1.018403;0.034856
0.627539;-0.037105
0.287073;-0.564572
-0.053372;-0.419934
-0.123497;-0.732743
-0.612978;-0.319934
-1.231705;0.167789
-0.655084;0.333760
-0.021672;0.250797
0.708954;0.031159
0.343866;0.530265
0.126871;0.933711
-0.010562;0.808436
-0.180664;1.058945
0.019032;-0.044087
0.030828;-0.654155
-0.145589;0.140887
0.171087;0.953642
0.609739;0.626635
0.901534;0.120574
0.268503;-0.397405
-0.745610;-0.195711
-0.810442;-0.052083
-0.302596;-0.094200
-0.898502;-0.547427
-1.218306;0.030484
0.000356;0.160316
1.107653;0.131783
0.238271;-0.250298
-1.038513;-0.230870
0.060792;-0.350986
1.153365;0.279413
0.622541;0.079823
0.168781;-1.049026
-0.211172;-1.575015
0.035076;-0.457784
0.096665;-0.162494
-0.153345;1.044779
-0.562968;0.557690
-0.508794;-0.314983
-0.394285;-0.486836
0.539694;0.253470
1.135174;0.512921
0.591137;-0.030165
-0.317123;0.703370
-0.245196;0.727138
-0.154500;-0.005087
0.789407;0.098883
0.739157;0.869459
0.544693;0.840247
0.652154;-0.287460
0.259966;-0.892746
-0.342791;0.242968
-0.459072;0.851310
-0.280877;-0.169575
0.311192;-0.969856
0.760883;-0.297524
0.641033;0.643394
0.268942;-0.276625
0.604595;-1.070135
0.533226;-0.387314
0.559270;0.361145
0.496052;0.359302
0.330667;-0.787431
0.748086;-0.923420
0.616190;-0.503673
-0.150797;-0.225545
-0.993792;-1.101452
0.068499;-0.122047
0.659806;0.700433
0.026008;1.344681
-0.865755;0.701587
-0.208018;-0.277796
0.703544;-0.735647
0.180083;-0.020419
-0.818496;0.752154
-0.724094;0.458019
-0.533514;-0.346215
-0.527747;-0.780025
-0.968552;-0.645831
0.453838;0.362829
0.582640;0.470059
0.276997;-0.177667
-0.977534;-0.101737
-0.287657;-0.845710
0.378898;-0.325482
1.277819;-0.749597
0.428000;-0.578445
0.418694;0.458308
0.478051;0.635519
1.159141;0.443931
1.034998;-0.468237
0.301471;-0.152511
-0.545110;0.434352
-0.804973;0.696892
-0.824566;0.617022
-0.231075;0.887758
-0.618789;0.509977
-1.119716;-0.412846
-0.577877;-0.651022
0.005451;0.228530
0.575947;0.664212
0.249640;0.138757
-0.073963;-0.770257
-0.620058;0.137920
-0.885615;0.579481
-0.371073;0.202223
-0.498339;-0.807761
0.101809;-0.276866
0.434382;0.552561
0.695196;0.559121
0.544995;-0.219094
0.360269;-0.541269
-0.735622;-1.014058
-0.676690;-1.149106
-0.540186;-1.041113
0.108285;-0.266026
0.452849;-0.405061
1.247690;-0.220165
0.809235;-0.242421
0.059024;-1.054417
-0.305470;-0.625213
0.387977;-0.057349
0.210335;0.662179
0.144580;1.130660
0.043555;0.680047
-0.105306;0.148951
1.110184;-0.151227
1.195620;-0.471237
0.839397;-0.520616
-0.353862;0.276907
-0.564742;0.475597
-0.443996;-0.363630
-0.555903;-1.264908
0.231156;0.331163
0.340457;0.781448
0.145835;0.098105
-0.082243;-0.669037
0.362367;-1.311864
0.660711;-0.538981
1.071283;-0.176957
0.786535;-0.072800
0.350163;0.108643
0.141552;1.035634
-0.303489;0.693413
-0.745852;0.210372
-0.897857;-0.028169
-0.908265;0.081797
-0.886875;-0.086153
-0.484910;-0.072482
-0.369668;0.147561
0.334952;0.501905
0.016421;0.504701
-0.868593;0.410302
-0.778134;0.302798
-0.142918;1.254508
0.661622;0.811432
0.861935;-0.187630
0.044653;-0.895711
0.005519;-0.632140
0.623642;-0.002997
0.630396;0.132193
0.321282;-0.148948
0.219805;-0.602844
0.037091;-0.885802
0.148327;-0.856655
-0.584692;-0.126586
-0.835499;0.183958
-0.441871;0.754534
-0.452887;1.120472
-0.337184;0.197669
-0.879772;0.066666
-1.206616;-0.731546
-1.018989;-0.343417
0.414534;0.230103
0.952630;0.275637
0.480717;-0.718516
0.142781;-0.825520
-0.222150;0.434370
0.148807;0.566767
0.345981;0.350236
0.194685;-1.326136
-0.139501;-0.673371
-1.050594;-0.304098
-0.259758;0.816031
-0.415114;0.657339
-0.320064;0.062326
-0.924964;-0.192170
-0.080705;-0.771325
0.617668;-0.873436
-0.110357;0.404209
-0.283067;0.927574
0.481185;0.622760
0.765080;0.061400
