flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 1920 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : none
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2229 symbols
  efficiency    : 1.72 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.100000;5.700002;138;121;105;101;115;90;98;119;103;109;1;1 
0.100000;5.600002;108;104;122;125;118;123;112;118;102;102;1;1 
0.100000;5.500002;121;116;105;134;136;112;85;115;118;115;1;1 
0.100000;5.400002;118;115;117;93;113;118;125;129;108;102;1;1 
0.100000;5.300003;134;126;115;122;130;119;104;164;126;136;1;1 
0.100000;5.200003;126;109;127;121;117;123;132;117;117;121;1;1 
0.100000;5.100003;133;139;123;140;146;141;122;122;116;116;1;1 
0.100000;5.000003;133;147;128;124;149;132;143;129;116;113;1;1 
0.100000;4.900003;135;139;152;137;123;139;115;146;121;130;1;1 
0.100000;4.800003;143;148;114;128;127;122;156;126;126;136;1;1 
0.100000;4.700003;127;148;144;132;136;154;131;152;139;156;1;1 
0.100000;4.600003;149;144;142;164;145;162;132;151;145;127;1;1 
0.100000;4.500003;156;163;155;172;150;134;136;155;138;153;1;1 
0.100000;4.400003;164;142;141;170;144;147;144;127;155;156;1;1 
0.100000;4.300004;135;156;144;150;153;153;161;171;142;154;1;1 
0.100000;4.200004;140;145;142;149;148;173;157;155;161;137;1;1 
0.100000;4.100004;171;144;173;144;165;153;154;179;163;161;1;1 
0.100000;4.000004;165;173;200;143;168;154;162;169;152;151;1;1 
0.100000;3.900004;199;195;156;166;162;163;174;188;159;168;1;1 
0.100000;3.800004;173;175;176;176;158;176;178;184;163;183;1;1 
0.100000;3.700004;174;194;161;-1;180;155;188;176;186;183;1;1 
0.100000;3.600004;180;184;-1;181;176;173;157;197;167;194;1;1 
0.100000;3.500004;173;194;189;174;177;203;196;191;172;193;1;1 
0.100000;3.400004;182;181;185;252;177;190;199;189;195;205;1;1 
0.100000;3.300004;189;186;204;151;180;206;197;1930;206;203;1;1 
0.100000;3.200005;222;191;213;261;217;189;199;235;194;224;1;1 
0.100000;3.100005;180;196;259;201;197;209;210;237;180;193;1;1 
0.100000;3.000005;214;204;200;214;206;213;203;216;219;251;1;1 
0.100000;2.900005;207;254;-1;201;225;225;189;227;188;219;1;1 
0.100000;2.800005;226;211;257;229;210;245;236;220;217;236;1;1 
0.100000;2.700005;209;244;246;242;231;246;200;238;210;227;1;1 
0.100000;2.600005;20321;-1;243;261;232;293;243;239;237;220;1;1 
0.100000;2.500005;239;2254;3042;-1;264;229;-1;234;241;-1;1;1 
0.100000;2.400005;242;259;264;8510;235;-1;236;-1;229;264;1;1 
0.100000;2.300005;259;253;265;248;234;241;251;247;1689;276;1;1 
0.100000;2.200006;261;260;-1;269;-1;231;236;247;274;-1;1;1 
0.100000;2.100006;260;290;365;280;273;255;279;262;268;275;1;1 
0.100000;2.000006;283;258;304;1986;-1;252;271;284;252;299;1;1 
0.100000;1.900006;1892;296;275;277;291;1925;288;257;312;1635;1;1 
0.100000;1.800006;290;300;262;-1;305;303;285;-1;1522;-1;1;1 
0.100000;1.700006;1859;274;-1;271;287;309;256;342;292;-1;1;1 
0.100000;1.600006;347;322;-1;-1;329;-1;-1;294;291;269;1;1 
0.100000;1.500006;309;287;313;-1;337;358;311;1962;314;335;1;1 
0.100000;1.400006;-1;1900;291;-1;-1;-1;332;339;301;337;1;1 
0.100000;1.300006;374;358;1962;-1;418;1408;-1;-1;-1;-1;1;1 
0.100000;1.200006;329;-1;378;133;-1;-1;1771;377;254;2144;1;1 
0.100000;1.100006;-1;339;366;-1;329;370;1908;-1;-1;377;1;1 
0.100000;1.000005;329;-1;392;1918;3991;346;-1;351;-1;1916;1;1 
0.100000;0.900005;231;378;374;1899;-1;1916;1916;489;373;375;1;1 
0.100000;0.800005;-1;-1;-1;373;383;394;-1;380;-1;387;1;1 
0.100000;0.700005;395;375;-1;333;-1;-1;-1;-1;2380;368;1;1 
0.100000;0.600005;402;-1;376;-1;-1;-1;-1;-1;358;-1;1;1 
0.100000;0.500005;-1;385;-1;1935;416;1967;414;378;395;-1;1;1 
0.100000;0.400005;-1;-1;-1;374;401;472;-1;1673;-1;-1;1;1 
0.100000;0.300005;-1;1799;-1;375;-1;431;-1;435;419;448;1;1 
0.100000;0.200005;-1;486;435;547;485;-1;447;-1;397;1937;1;1 
0.100000;0.100005;3872;1616;414;-1;-1;-1;-1;1969;-1;-1;1;1 
0.100000;0.000005;447;2512;-1;-1;-1;-1;-1;415;-1;-1;1;1 
