flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2160 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(72,64)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2469 symbols
  efficiency    : 1.56 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.100000;4.200004;173;147;175;140;146;167;144;132;165;149;1;1 
0.100000;4.100004;185;152;190;174;144;157;159;145;136;159;1;1 
0.100000;4.000004;152;146;160;190;174;190;159;171;171;144;1;1 
0.100000;3.900004;183;166;176;181;171;189;183;172;178;184;1;1 
0.100000;3.800004;201;163;199;181;171;169;174;180;183;145;1;1 
0.100000;3.700004;175;166;181;194;179;176;161;200;173;226;1;1 
0.100000;3.600004;211;209;190;180;168;178;164;193;190;175;1;1 
0.100000;3.500004;205;215;230;182;179;191;188;156;198;175;1;1 
0.100000;3.400004;242;257;196;189;207;195;200;197;207;221;1;1 
0.100000;3.300004;216;1642;186;201;203;206;194;1922;-1;247;1;1 
0.100000;3.200005;215;178;231;198;190;199;209;190;197;201;1;1 
0.100000;3.100005;245;197;210;-1;227;218;216;226;225;200;1;1 
0.100000;3.000005;223;234;218;235;213;221;227;248;206;231;1;1 
0.100000;2.900005;1943;224;228;209;219;193;216;192;219;216;1;1 
0.100000;2.800005;222;226;219;237;252;-1;-1;219;224;216;1;1 
0.100000;2.700005;266;1905;10459;1831;228;207;242;-1;362;227;1;1 
0.100000;2.600005;255;-1;10134;-1;237;1897;230;217;272;232;1;1 
0.100000;2.500005;239;-1;243;-1;252;241;1871;267;3945;213;1;1 
0.100000;2.400005;-1;246;255;244;-1;-1;281;277;224;263;1;1 
0.100000;2.300005;257;284;10050;279;257;287;263;260;249;1904;1;1 
0.100000;2.200006;279;1951;288;10055;276;1831;254;265;249;6007;1;1 
0.100000;2.100006;259;298;272;363;265;280;281;272;281;258;1;1 
0.100000;2.000006;1912;284;293;10115;279;287;295;-1;264;-1;1;1 
0.100000;1.900006;262;292;293;279;291;300;287;-1;1985;303;1;1 
0.100000;1.800006;334;-1;286;300;271;315;-1;247;297;376;1;1 
0.100000;1.700006;292;278;1898;333;-1;1840;10066;-1;317;297;1;1 
0.100000;1.600006;305;332;-1;282;302;337;1817;4128;-1;1943;1;1 
0.100000;1.500006;-1;352;1657;310;4009;361;1909;316;339;1921;1;1 
0.100000;1.400006;281;342;384;-1;-1;339;10090;-1;314;319;1;1 
0.100000;1.300006;299;336;1821;-1;337;346;1881;339;335;-1;1;1 
0.100000;1.200006;345;-1;380;354;318;344;-1;1939;427;345;1;1 
0.100000;1.100006;378;373;1892;-1;1863;-1;347;894;380;-1;1;1 
0.100000;1.000005;336;399;350;-1;391;369;367;347;358;1932;1;1 
0.100000;0.900005;402;-1;429;-1;-1;361;353;354;-1;1875;1;1 
0.100000;0.800005;367;364;406;380;1906;1026;-1;1651;-1;-1;1;1 
0.100000;0.700005;-1;-1;-1;361;1901;397;-1;-1;1914;1897;1;1 
0.100000;0.600005;-1;-1;-1;-1;-1;-1;395;1888;-1;402;1;1 
0.100000;0.500005;433;1485;379;414;926;1912;-1;405;-1;-1;1;1 
0.100000;0.400005;6057;1887;-1;433;402;-1;658;-1;-1;1478;1;1 
0.100000;0.300005;477;5956;-1;1704;10210;-1;1948;-1;428;-1;1;1 
0.100000;0.200005;-1;460;-1;-1;6077;447;5968;437;492;1050;1;1 
0.100000;0.100005;451;-1;-1;1765;-1;18478;-1;10299;-1;-1;1;1 
0.100000;0.000005;-1;-1;-1;-1;-1;-1;2123;-1;-1;1411;1;1 
