Burst Len Percent = 0.000000, SNRdB = 3.000000
0.212837;0.189771
-0.184723;-0.399400
0.034206;0.389832
0.087442;0.184055
-0.275706;0.091622
-0.094582;0.224672
0.022468;0.071185
-0.279737;-0.257770
0.346668;-0.013376
-0.436941;-0.243922
-0.109908;0.023939
-0.046933;-0.035650
-0.403116;0.200765
0.410788;-0.485808
0.555211;-0.828044
-0.035244;0.091209
-0.228464;0.396535
-0.595477;-0.659525
-0.482727;-0.879327
0.284328;-0.030457
0.377619;0.473502
0.205020;0.955952
-0.233844;0.097856
-0.481881;-0.361746
0.006739;-0.915042
-0.202414;0.011949
0.418616;0.277355
-0.025834;0.562063
0.244372;0.379309
-0.381767;0.643920
-0.720196;-0.032748
0.140789;0.772827
0.437825;0.407686
0.193987;0.328231
-0.339252;-0.293947
-0.479494;-0.698038
-0.319535;-0.646179
-0.079239;-0.031286
0.149013;0.236661
0.375643;0.873387
0.427518;0.409244
0.305798;0.353973
0.077104;0.291750
0.371163;0.038307
0.488098;-0.322806
-0.069558;-0.314429
0.099483;-0.138166
-0.034240;0.324605
0.435977;0.671045
0.595904;-0.111703
0.504265;-0.321801
0.305487;0.268145
0.163820;0.395203
0.238830;0.050471
0.116103;-0.522840
-0.458631;-0.398413
-0.701078;-0.394757
-0.441550;0.049530
-0.765433;-0.215660
-0.459110;-0.193427
0.137614;0.021431
0.524452;-0.611659
0.651237;-0.406775
-0.286645;0.108988
0.186285;0.657111
0.226789;1.134144
0.178337;0.607068
0.225281;0.179022
0.673922;0.135347
0.524680;0.101367
0.035955;0.166489
0.319850;0.019134
0.493665;-0.332035
0.642659;-0.401122
0.608539;0.050101
0.886372;0.173638
-0.100919;-0.341226
-0.163524;0.022964
0.079521;0.244031
-0.749325;0.073056
-0.220449;0.053881
0.033390;-0.017105
0.549789;-0.144981
0.630313;-0.126952
-0.026459;0.536576
-0.496738;0.949945
-0.360616;0.635988
0.456645;-0.204023
-0.082769;-0.518762
-0.310428;0.189498
0.117603;0.101447
0.311790;0.416971
0.497671;-0.356023
0.279984;0.281094
-0.569785;0.085247
-0.523281;0.352368
-0.013761;-0.168669
-0.512468;-0.046271
-0.373348;-0.157251
-0.077097;0.035904
0.257844;0.175266
-0.117220;0.043196
-0.475284;0.046103
0.049683;0.240579
0.313661;-0.013742
0.626846;-0.265586
-0.085915;-0.006706
-0.004073;-0.557741
0.266813;-0.300272
0.015255;0.250096
-0.250187;0.537170
-0.186633;0.525386
-0.269935;-0.301111
-0.309163;-0.238776
0.301982;0.277430
0.605890;0.019221
0.289368;0.059339
0.143034;0.151804
-0.428086;0.644318
0.081705;0.054322
0.592037;-0.113360
0.645813;0.428691
0.804991;0.566571
0.202229;-0.130881
0.203532;-0.528784
-0.327670;-0.064508
-0.139394;-0.024226
-0.134198;-0.182161
-0.193399;-0.539885
-0.112594;-0.241812
-0.221602;0.910618
0.531951;-0.298083
-0.036446;-0.717891
0.086327;-0.310662
0.104314;0.263082
0.233408;0.290881
0.331645;-0.561574
-0.159400;-0.646340
0.418622;-0.201972
-0.072043;-0.327097
-0.426570;-0.198518
0.373946;0.008461
0.120527;0.058826
0.126647;0.421413
-0.371310;0.218818
-0.364436;-0.407222
-0.124253;-0.497433
0.328397;-0.114833
-0.418621;0.425540
-0.613062;0.388025
-0.407918;-0.357612
-0.189403;-0.201678
-0.202100;-0.058986
0.772685;0.643533
0.582492;0.215875
0.117560;0.059928
-0.392001;-0.160400
-0.059700;-0.462739
0.052868;-0.328863
-0.261325;-0.184404
-0.290438;-0.305301
-0.496254;0.023321
-0.768523;0.124333
-0.006693;-0.051568
-0.481612;-0.403411
-0.815981;-0.178130
-0.069471;0.460783
0.147603;0.468427
0.342598;0.224686
-0.107084;0.132100
-0.385943;0.460566
-0.198908;-0.164609
0.199686;-0.305477
