Burst Len Percent = 0.100000, SNRdB = 3.000000
-0.167575;-0.377903
0.018306;0.205207
0.146062;0.389679
0.569524;0.057967
0.096462;-0.196634
0.164261;0.044432
-0.175633;0.032935
-0.127913;-0.098790
0.090959;0.370666
0.114661;0.298825
-0.224912;0.079395
-0.626340;-0.036394
0.074543;-0.294660
0.023001;-0.672141
0.378469;-0.450992
-0.144444;0.344153
-0.751071;0.065682
-0.833724;-0.435309
0.048635;-0.567158
0.299951;-0.034055
0.473010;0.171681
0.301313;0.687642
-0.104457;0.172938
-0.336480;-0.747394
-0.592825;-0.142139
-0.236446;0.046769
0.298034;0.328164
0.458683;0.302176
0.430972;0.532830
0.073104;-0.044159
-0.593529;0.128155
-0.334336;0.048071
0.141419;0.544263
-0.102128;-0.056885
-0.287234;-0.312651
0.050806;-0.909451
0.087129;-0.456010
0.102201;-0.089748
-0.206222;0.633903
0.417808;0.234926
-0.260855;0.957103
-0.111374;-0.037698
0.231072;0.561558
0.480539;0.542762
0.273018;-0.051077
0.452351;-0.491751
-0.406748;-0.681619
0.028694;-0.225543
0.118362;0.417127
0.216456;0.044306
0.700738;-0.207816
0.165349;-0.150047
-0.055735;0.396243
0.061017;-0.107181
-0.253013;-0.537783
-0.323304;-0.312075
-0.639520;0.103978
-0.516854;0.566907
-0.363066;-0.178115
-0.285971;-0.614295
-0.008470;-0.344181
-0.129375;-0.403910
0.755243;-0.262802
0.204606;0.554183
-0.215201;0.737166
-0.382027;0.503941
-0.298406;0.317469
0.335962;0.329937
0.109206;-0.021796
0.493862;-0.056768
0.428976;-0.277558
0.711131;0.096987
0.786039;-0.167629
1.014810;0.148053
0.496864;0.311266
0.042403;-0.512178
0.093725;-0.147025
-0.348382;-0.096427
-0.181512;0.009245
-0.785652;0.113513
-0.903842;-0.355208
-0.023789;0.225114
0.288032;-0.164785
0.473354;0.006067
-0.081397;0.434878
-0.177368;0.831088
-0.344929;0.426863
0.257909;0.382173
0.193056;-0.858991
-0.119023;-0.184565
0.074518;0.311063
0.608902;0.688736
0.489332;-0.127867
-0.165558;0.215181
-0.730333;-0.156602
-0.424428;0.340548
-0.299947;-0.159233
-0.799645;0.088828
-0.515715;0.477706
0.230388;0.191828
0.604413;0.023885
0.338358;0.046332
-0.169926;-0.431726
-0.278918;-0.103648
0.169457;-0.090637
0.791584;-0.275893
-0.048333;-0.347033
-0.396456;-0.543498
0.019611;-0.473502
0.045555;0.394347
-0.206287;0.378092
-0.197792;0.085698
-0.535799;-0.384955
0.415911;0.233246
0.540559;-0.063227
0.720950;-0.231231
0.638479;0.261586
-0.077885;0.315034
0.000073;0.623868
0.296940;0.460748
0.483392;0.182802
0.509572;0.326497
0.138026;0.380015
0.227540;-0.179459
0.265828;-0.515511
-0.006862;-0.553058
-0.303105;0.527699
-0.191570;0.177092
0.383046;-0.693551
0.417348;-0.068623
0.544762;0.643781
0.318798;0.159670
-0.138942;-0.582502
0.610245;-0.273814
0.454451;0.499117
0.331319;-0.205420
0.505171;-0.276363
0.239007;-0.444818
0.406703;-0.275767
0.065281;-0.215201
-0.698855;-0.639506
0.022516;-0.016416
0.216721;0.111180
0.343867;0.337377
-0.597886;0.817202
-0.130089;-0.299684
0.411806;-0.418383
0.109932;0.164472
-0.730074;-0.084117
-0.688822;0.351556
-0.443724;-1.050937
-0.113256;-0.340493
0.139949;0.244286
0.019425;0.598674
-0.120264;0.299401
-0.160522;-0.360202
-0.338509;-0.291132
-0.209759;-0.507646
0.216094;-0.540931
0.366665;-0.647652
-0.374792;-0.532814
-0.635384;-0.280081
-0.008060;0.483819
-0.062046;-0.687465
-0.402773;-0.583995
-0.150283;-0.108890
-0.137860;0.306570
0.432274;0.109312
0.163231;0.307180
-0.342073;0.434017
-0.307655;0.193004
-0.151788;-0.439988
0.701817;-0.522283
0.730451;0.031243
0.098619;0.038331
-0.211742;-0.319483
-0.416342;-0.556601
0.071220;-0.138261
-0.046444;0.739250
0.144116;0.134133
