flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2160 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(72,64)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2469 symbols
  efficiency    : 1.56 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;8.000000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.900000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.800000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.700000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.600000;0;0;1;0;0;0;0;0;0;0;1;1 
0.000000;7.500000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.400001;0;0;0;0;0;1;0;0;0;0;1;1 
0.000000;7.300001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.200001;0;2;0;0;0;0;1;0;0;0;1;1 
0.000000;7.100001;0;2;0;0;0;0;0;0;0;0;1;1 
0.000000;7.000001;0;0;0;0;1;0;0;2;0;0;1;1 
0.000000;6.900001;0;1;0;0;1;0;0;0;0;0;1;1 
0.000000;6.800001;0;0;2;0;0;0;0;0;0;0;1;1 
0.000000;6.700001;2;0;0;0;0;2;0;0;2;0;1;1 
0.000000;6.600001;0;2;0;0;0;3;0;0;0;4;1;1 
0.000000;6.500001;0;0;0;0;0;0;0;2;0;0;1;1 
0.000000;6.400002;0;0;0;2;0;0;0;2;3;2;1;1 
0.000000;6.300002;0;0;2;2;0;2;4;0;4;6;1;1 
0.000000;6.200002;0;1;1;4;0;0;0;0;1;2;1;1 
0.000000;6.100002;0;0;0;0;2;0;2;0;0;0;1;1 
0.000000;6.000002;2;0;0;6;2;4;2;0;0;0;1;1 
0.000000;5.900002;7;0;4;0;7;2;7;2;4;4;1;1 
0.000000;5.800002;2;2;0;4;4;7;0;2;1;2;1;1 
0.000000;5.700002;1;3;0;2;4;4;2;2;8;2;1;1 
0.000000;5.600002;2;0;4;5;5;2;1;4;0;4;1;1 
0.000000;5.500002;0;8;2;4;3;1;4;5;4;1;1;1 
0.000000;5.400002;2;2;10;11;2;3;13;11;0;6;1;1 
0.000000;5.300003;4;2;7;11;3;8;7;10;6;0;1;1 
0.000000;5.200003;6;14;8;7;7;13;4;13;4;9;1;1 
0.000000;5.100003;9;13;6;9;4;14;5;7;5;3;1;1 
0.000000;5.000003;14;9;9;6;10;5;9;15;4;6;1;1 
0.000000;4.900003;10;8;18;9;10;9;13;7;10;7;1;1 
0.000000;4.800003;16;10;4;11;21;20;7;6;16;13;1;1 
0.000000;4.700003;12;19;5;12;8;7;35;19;28;0;1;1 
0.000000;4.600003;14;20;18;13;20;21;22;14;10;15;1;1 
0.000000;4.500003;18;13;14;20;11;16;31;14;17;18;1;1 
0.000000;4.400003;17;14;31;10;19;48;27;4;39;19;1;1 
0.000000;4.300004;8;19;32;22;22;25;31;24;32;24;1;1 
0.000000;4.200004;2237;17;22;47;13;19;23;23;43;23;1;1 
0.000000;4.100004;40;30;22;32;24;22;20;46;27;28;1;1 
0.000000;4.000004;21;27;24;38;29;32;30;41;38;32;1;1 
0.000000;3.900004;32;30;32;27;31;57;27;37;26;47;1;1 
0.000000;3.800004;46;27;47;60;23;50;32;55;63;30;1;1 
0.000000;3.700004;38;38;39;41;66;51;47;41;56;54;1;1 
