flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 3840 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Hamming(8,4)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 4149 symbols
  efficiency    : 0.93 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;8.000000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.900000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.800000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.700000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.600000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.500000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.400001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.300001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.200001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.100001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.000001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.900001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.800001;1;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.700001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.600001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.500001;0;0;0;0;0;1;0;0;0;0;1;1 
0.000000;6.400002;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.300002;0;0;0;0;0;0;0;0;0;1;1;1 
0.000000;6.200002;0;0;0;0;0;0;0;2;0;0;1;1 
0.000000;6.100002;0;0;2;0;0;0;0;0;0;1;1;1 
0.000000;6.000002;0;0;0;0;0;0;0;0;0;2;1;1 
0.000000;5.900002;2;1;0;2;1;0;0;0;2;0;1;1 
0.000000;5.800002;0;3;2;0;0;0;0;0;0;0;1;1 
0.000000;5.700002;2;1;1;0;1;0;5;1;2;0;1;1 
0.000000;5.600002;0;0;2;0;0;0;0;0;0;0;1;1 
0.000000;5.500002;1;0;1;3;1;2;0;0;0;0;1;1 
0.000000;5.400002;2;0;0;2;0;2;1;2;3;0;1;1 
0.000000;5.300003;2;2;0;3;1;1;3;2;1;2;1;1 
0.000000;5.200003;1;2;1;0;4;0;1;3;0;0;1;1 
0.000000;5.100003;0;0;0;0;3;1;0;0;1;1;1;1 
0.000000;5.000003;2;0;3;0;0;2;1;2;0;0;1;1 
0.000000;4.900003;5;0;3;2;8;0;3;1;0;0;1;1 
0.000000;4.800003;0;2;0;0;3;0;5;3;1;3;1;1 
0.000000;4.700003;1;2;5;0;0;0;10;0;0;3;1;1 
0.000000;4.600003;5;1;0;4;6;3;0;2;12;4;1;1 
0.000000;4.500003;4;3;3;0;1;6;4;2;8;3;1;1 
0.000000;4.400003;11;0;8;0;4;1;6;2;6;4;1;1 
0.000000;4.300004;3;5;5;4;7;1;8;2;4;2;1;1 
0.000000;4.200004;3;6;5;1;4;5;0;5;4;7;1;1 
0.000000;4.100004;6;4;6;4;5;6;6;5;2;2;1;1 
0.000000;4.000004;4;4;8;7;2;8;0;2;1908;10;1;1 
0.000000;3.900004;5;5;3921;5;1;5;14;9;8;13;1;1 
0.000000;3.800004;2;3;13;12;4;9;7;-1;13;7;1;1 
0.000000;3.700004;3;6;8;3;10;28;7;11;10;10;1;1 
