flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2880 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(22,16)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 3189 symbols
  efficiency    : 1.20 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;8.000000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.900000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.800000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.700000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.600000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.500000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.400001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.300001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.200001;1;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.100001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.000001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.900001;0;1;0;0;0;0;0;0;0;2;1;1 
0.000000;6.800001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.700001;0;1;0;0;0;0;0;2;0;0;1;1 
0.000000;6.600001;1;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.500001;0;0;0;0;0;0;0;0;0;1;1;1 
0.000000;6.400002;0;0;0;0;0;2;0;0;0;0;1;1 
0.000000;6.300002;0;0;0;0;2;0;0;0;0;0;1;1 
0.000000;6.200002;0;2;2;2;0;0;0;1;0;0;1;1 
0.000000;6.100002;1;0;0;3;0;0;2;0;0;0;1;1 
0.000000;6.000002;0;0;0;2;0;0;0;1;0;0;1;1 
0.000000;5.900002;2;0;0;0;1;0;2;0;1;2;1;1 
0.000000;5.800002;0;0;2;0;0;4;0;0;4;0;1;1 
0.000000;5.700002;1;0;1;0;2;2;2;2;1;2;1;1 
0.000000;5.600002;3;0;0;0;1;0;2;0;3;0;1;1 
0.000000;5.500002;0;2;1;2;2;2;3;3;2;1;1;1 
0.000000;5.400002;0;0;0;2;2;2;1;0;0;3;1;1 
0.000000;5.300003;0;0;0;0;1;0;0;7;0;2;1;1 
0.000000;5.200003;2;0;2;4;1;2;2;8;2;0;1;1 
0.000000;5.100003;4;1;1;4;5;1;8;5;2;3;1;1 
0.000000;5.000003;0;4;4;1;2;2;1;0;3;6;1;1 
0.000000;4.900003;5;1;4;2;8;6;9;7;5;3;1;1 
0.000000;4.800003;2;0;4;6;5;7;6;6;9;10;1;1 
0.000000;4.700003;4;6;1;0;3;3;0;5;10;11;1;1 
0.000000;4.600003;3;1;5;1;6;5;6;5;2;3;1;1 
0.000000;4.500003;5;9;6;13;11;6;14;6;7;8;1;1 
0.000000;4.400003;14;5;8;12;9;10;7;11;8;5;1;1 
0.000000;4.300004;10;5;6;11;7;9;15;12;9;9;1;1 
0.000000;4.200004;16;23;10;7;11;7;23;12;12;15;1;1 
0.000000;4.100004;15;7;7;13;13;3;18;-1;20;7;1;1 
0.000000;4.000004;8;16;12;13;13;11;14;6;9;16;1;1 
0.000000;3.900004;18;19;9;11;20;7;24;20;10;12;1;1 
0.000000;3.800004;9;19;16;32;26;12;10;18;18;10;1;1 
0.000000;3.700004;21;16;18;15;20;8;32;23;15;15;1;1 
