flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2400 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(39,32)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2709 symbols
  efficiency    : 1.42 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;8.000000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.900000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.800000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.700000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.600000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.500000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.400001;0;0;0;2;0;0;0;0;0;0;1;1 
0.000000;7.300001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.200001;0;0;0;0;0;0;0;0;0;2;1;1 
0.000000;7.100001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.000001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.900001;0;0;0;0;0;0;0;2;0;0;1;1 
0.000000;6.800001;0;0;0;0;0;0;0;0;0;1;1;1 
0.000000;6.700001;0;0;0;1;0;0;0;0;0;0;1;1 
0.000000;6.600001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.500001;0;0;0;0;0;2;0;0;0;0;1;1 
0.000000;6.400002;0;0;3;0;0;0;0;0;0;3;1;1 
0.000000;6.300002;0;0;0;0;0;0;1;0;1;2;1;1 
0.000000;6.200002;0;0;0;0;1;2;0;2;0;0;1;1 
0.000000;6.100002;1;1;2;0;1;1;0;0;0;0;1;1 
0.000000;6.000002;0;1;0;0;4;0;0;0;0;0;1;1 
0.000000;5.900002;2;0;0;2;0;2;0;0;2;2;1;1 
0.000000;5.800002;2;0;0;2;6;2;4;2;0;0;1;1 
0.000000;5.700002;4;0;0;2;2;0;0;3;2;3;1;1 
0.000000;5.600002;2;7;0;4;0;2;2;2;7;3;1;1 
0.000000;5.500002;0;0;6;2;4;4;4;8;0;4;1;1 
0.000000;5.400002;5;5;5;3;1;0;2;1;3;4;1;1 
0.000000;5.300003;3;11;5;2;15;6;5;3;5;2;1;1 
0.000000;5.200003;4;4;8;5;4;12;8;2;4;2;1;1 
0.000000;5.100003;8;7;5;6;0;5;6;6;5;7;1;1 
0.000000;5.000003;17;8;3;3;4;8;3;9;4;5;1;1 
0.000000;4.900003;27;8;12;5;6;11;8;3;5;0;1;1 
0.000000;4.800003;10;16;13;9;14;1;2;4;4;5;1;1 
0.000000;4.700003;4;17;9;8;3;8;8;6;2;8;1;1 
0.000000;4.600003;13;14;5;7;7;11;12;5;3;6;1;1 
0.000000;4.500003;19;15;22;11;9;8;15;13;5;11;1;1 
0.000000;4.400003;9;18;11;7;16;14;9;11;8;12;1;1 
0.000000;4.300004;10;13;13;14;13;17;19;18;17;11;1;1 
0.000000;4.200004;19;17;23;13;15;8;11;8;18;13;1;1 
0.000000;4.100004;27;31;17;10;15;16;20;14;10;16;1;1 
0.000000;4.000004;28;19;15;21;27;24;26;20;27;9;1;1 
0.000000;3.900004;17;17;25;25;25;31;21;16;20;22;1;1 
0.000000;3.800004;45;28;27;35;18;16;26;46;23;36;1;1 
0.000000;3.700004;33;48;16;23;14;30;27;21;28;45;1;1 
