flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 5760 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : repeat(3)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 6069 symbols
  efficiency    : 0.63 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;8.000000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.900000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.800000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.700000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.600000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.500000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.400001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.300001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.200001;1;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.100001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.000001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.900001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.800001;0;1;0;0;0;0;0;0;0;0;1;1 
0.000000;6.700001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.600001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.500001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.400002;0;0;0;0;1;0;0;0;0;0;1;1 
0.000000;6.300002;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.200002;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.100002;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.000002;0;1;0;0;0;0;0;0;0;0;1;1 
0.000000;5.900002;1;0;0;0;0;0;0;0;0;0;1;1 
0.000000;5.800002;0;0;0;0;0;0;1;0;1;0;1;1 
0.000000;5.700002;0;0;0;0;0;0;0;0;1;0;1;1 
0.000000;5.600002;0;0;0;0;1;0;1;0;0;0;1;1 
0.000000;5.500002;1;0;0;0;1;0;0;1;1;0;1;1 
0.000000;5.400002;0;1;0;0;0;0;0;0;0;0;1;1 
0.000000;5.300003;0;0;0;0;1;0;1;0;0;0;1;1 
0.000000;5.200003;0;0;0;1;0;0;0;0;0;0;1;1 
0.000000;5.100003;0;0;1;0;0;2;0;0;1;0;1;1 
0.000000;5.000003;0;0;0;0;1;0;0;0;1;0;1;1 
0.000000;4.900003;0;1;0;1;2;0;0;1;1;1;1;1 
0.000000;4.800003;2;0;0;0;1;1;0;1;1;2;1;1 
0.000000;4.700003;3;1;1;1;1;0;2;3;1;2;1;1 
0.000000;4.600003;3;1;-1;0;0;1;0;0;2;1;1;1 
0.000000;4.500003;2;1;2;2;0;1;0;2;0;1;1;1 
0.000000;4.400003;0;0;2;2;0;0;0;2;0;1;1;1 
0.000000;4.300004;1;1;1;0;0;0;2;1;1;2;1;1 
0.000000;4.200004;0;1;1;3;1;0;3;1;4;2;1;1 
0.000000;4.100004;4;3;3;1;2;1;2;3;1;2;1;1 
0.000000;4.000004;1;0;2;2;0;2;2;0;0;2;1;1 
0.000000;3.900004;5;3;4;2;0;3;3;2;4;4;1;1 
0.000000;3.800004;3;1;0;1;8;1;3;4;2;2;1;1 
0.000000;3.700004;2;3;2;4;1;3;5;2;1;3;1;1 
