flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 3360 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Hamming(7,4)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 3669 symbols
  efficiency    : 1.05 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;8.000000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.900000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.800000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.700000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.600000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.500000;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.400001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.300001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.200001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.100001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;7.000001;0;0;0;0;0;1;0;3;0;0;1;1 
0.000000;6.900001;0;0;1;0;0;0;0;0;0;0;1;1 
0.000000;6.800001;0;0;0;0;0;0;0;2;0;0;1;1 
0.000000;6.700001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.600001;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.500001;0;0;0;0;0;0;0;0;0;2;1;1 
0.000000;6.400002;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.300002;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.200002;0;0;0;0;0;0;0;0;3;0;1;1 
0.000000;6.100002;0;0;0;0;0;0;0;0;0;0;1;1 
0.000000;6.000002;0;0;0;1;0;0;0;0;0;0;1;1 
0.000000;5.900002;0;0;0;0;0;0;0;2;0;0;1;1 
0.000000;5.800002;3;0;0;0;0;0;0;0;0;0;1;1 
0.000000;5.700002;1;0;0;0;0;0;2;0;0;0;1;1 
0.000000;5.600002;0;0;0;1;0;0;0;0;0;0;1;1 
0.000000;5.500002;0;0;0;0;0;0;1;1;1;0;1;1 
0.000000;5.400002;2;0;0;1;0;0;0;0;1;2;1;1 
0.000000;5.300003;3;0;2;2;0;1;1;2;0;4;1;1 
0.000000;5.200003;2;1;3;0;2;1;0;0;4;0;1;1 
0.000000;5.100003;0;1;1;4;0;0;0;3;1;0;1;1 
0.000000;5.000003;0;1;1;2;0;0;0;0;5;3;1;1 
0.000000;4.900003;0;4;2;0;0;0;0;2;0;1;1;1 
0.000000;4.800003;4;1;2;4;2;3;1;5;0;0;1;1 
0.000000;4.700003;1;2;5;2;7;5;2;2;2;2;1;1 
0.000000;4.600003;5;4;3;1;4;3;5;3;0;1;1;1 
0.000000;4.500003;2;4;5;7;6;3;2;9;3;1;1;1 
0.000000;4.400003;2;5;3;5;1;0;7;4;9;3;1;1 
0.000000;4.300004;0;3;0;2;4;7;5;4;2;5;1;1 
0.000000;4.200004;0;2;0;2;9;5;1;3;13;8;1;1 
0.000000;4.100004;4;11;6;7;2;9;2;10;3;10;1;1 
0.000000;4.000004;2;16;6;5;5;2;11;7;0;2;1;1 
0.000000;3.900004;2;10;4;1;4;8;6;9;11;7;1;1 
0.000000;3.800004;8;6;10;15;12;3;9;5;5;4;1;1 
0.000000;3.700004;6;11;9;11;16;4;9;8;11;14;1;1 
